종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,PER,BPS,PBR,주당배당금,배당수익률
226950,올릭스,39200,0,0,KOSDAQ,기타서비스,5.37164E+11,NA,NA,3344,11.72,0,0
92190,서울바이오시스,13950,-350,-2.45,KOSDAQ,IT부품,5.3322E+11,288,48.44,4595,3.04,143,1.03
126560,현대퓨처넷,4695,-60,-1.26,KOSPI,서비스업,5.29956E+11,NA,NA,6121,0.77,80,1.7
17960,한국카본,12050,-300,-2.43,KOSPI,기계,5.29727E+11,1377,8.75,8656,1.39,180,1.49
6730,서부T&D,8930,-60,-0.67,KOSDAQ,숙박·음식,5.29182E+11,NA,NA,10575,0.84,50,0.56
60980,한라홀딩스,50500,-400,-0.79,KOSPI,기타금융,5.2884E+11,4297,11.75,84687,0.6,2000,3.96
370,한화손해보험,4530,0,0,KOSPI,보험,5.28827E+11,315,14.38,14390,0.31,0,0
8730,율촌화학,21300,100,0.47,KOSPI,화학,5.28E+11,814,26.17,14018,1.52,500,2.35
143240,사람인에이치알,45300,-2650,-5.53,KOSDAQ,인터넷,5.28165E+11,1965,23.05,10698,4.23,600,1.32
130660,한전산업,16200,-400,-2.41,KOSPI,서비스업,5.28E+11,419,38.66,2553,6.35,208,1.28
63170,서울옥션,31150,-3050,-8.92,KOSDAQ,유통,5.2698E+11,NA,NA,3856,8.08,0,0
32190,다우데이타,13750,-150,-1.08,KOSDAQ,유통,5.27E+11,2510,5.48,19566,0.7,250,1.82
3800,에이스침대,47400,0,0,KOSDAQ,기타제조,5.26E+11,4811,9.85,45711,1.04,1100,2.32
35080,인터파크,6450,-220,-3.3,KOSDAQ,유통,5.2367E+11,NA,NA,3675,1.76,20,0.31
121600,나노신소재,48200,2400,5.24,KOSDAQ,화학,5.2289E+11,156,308.97,8441,5.71,100,0.21
95610,테스,26450,-350,-1.31,KOSDAQ,반도체,5.2287E+11,1580,16.74,11964,2.21,450,1.7
52400,코나아이,33550,-700,-2.04,KOSDAQ,소프트웨어,5.22008E+11,1277,26.27,6172,5.44,0,0
314130,지놈앤컴퍼니,38650,650,1.71,KOSDAQ,제약,5.21644E+11,NA,NA,8060,4.8,0,0
334970,프레스티지바이오로직스,11050,100,0.91,KOSDAQ,제약,5.21631E+11,NA,NA,NA,NA,0,0
35600,KG이니시스,18600,50,0.27,KOSDAQ,소프트웨어,5.19022E+11,1594,11.67,11032,1.69,350,1.88
151860,KG ETS,14400,100,0.7,KOSDAQ,기타서비스,5.18E+11,768,18.75,7448,1.93,110,0.76
104480,티케이케미칼,5690,-1020,-15.2,KOSDAQ,화학,5.17195E+11,NA,NA,2940,1.94,0,0
